Fecha,Serial,energia
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523007813,658
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523007813,803
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523007813,862
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523007813,864
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523007813,1106
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523007813,1289
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523007813,1497
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523007813,1510
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523007813,1320
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523007813,1026
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523007813,776
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523007813,1424
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523007813,1277
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523007813,1508
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523007813,1231
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523007813,1027
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523007813,715
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523007813,842
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523007813,1393
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523007813,999
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523007813,1190
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523007813,1256
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523007813,998
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523007813,1157
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523007813,1587
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523007813,1582
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523007813,1576
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523007813,1383
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523007813,1137
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523007813,1445
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523007813,1226
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523007813,890
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523007813,1079
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523007813,1238
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523007813,1111
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523007813,1097
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523007813,1498
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523007813,1408
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523007813,1109
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523007813,1137
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523007813,1264
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523007813,1118
2017+AC0-08+AC0-20 00:00:00 +AC0-0600,121523007813,1351
2017+AC0-08+AC0-21 00:00:00 +AC0-0600,121523007813,1330
2017+AC0-08+AC0-22 00:00:00 +AC0-0600,121523007813,1566
2017+AC0-08+AC0-23 00:00:00 +AC0-0600,121523007813,1294
2017+AC0-08+AC0-24 00:00:00 +AC0-0600,121523007813,739
2017+AC0-08+AC0-25 00:00:00 +AC0-0600,121523007813,827
2017+AC0-08+AC0-26 00:00:00 +AC0-0600,121523007813,1362
2017+AC0-08+AC0-27 00:00:00 +AC0-0600,121523007813,1385
2017+AC0-08+AC0-28 00:00:00 +AC0-0600,121523007813,1469
2017+AC0-08+AC0-29 00:00:00 +AC0-0600,121523007813,1144
2017+AC0-08+AC0-30 00:00:00 +AC0-0600,121523007813,1647
2017+AC0-08+AC0-31 00:00:00 +AC0-0600,121523007813,989
2017+AC0-09+AC0-01 00:00:00 +AC0-0600,121523007813,1585
2017+AC0-09+AC0-02 00:00:00 +AC0-0600,121523007813,1401
2017+AC0-09+AC0-03 00:00:00 +AC0-0600,121523007813,1271
2017+AC0-09+AC0-04 00:00:00 +AC0-0600,121523007813,1309
2017+AC0-09+AC0-05 00:00:00 +AC0-0600,121523007813,1235
2017+AC0-09+AC0-06 00:00:00 +AC0-0600,121523007813,1503
2017+AC0-09+AC0-07 00:00:00 +AC0-0600,121523007813,1250
2017+AC0-09+AC0-08 00:00:00 +AC0-0600,121523007813,1185
2017+AC0-09+AC0-09 00:00:00 +AC0-0600,121523007813,872
2017+AC0-09+AC0-10 00:00:00 +AC0-0600,121523007813,596
2017+AC0-09+AC0-11 00:00:00 +AC0-0600,121523007813,873
2017+AC0-09+AC0-12 00:00:00 +AC0-0600,121523007813,1344
2017+AC0-09+AC0-13 00:00:00 +AC0-0600,121523007813,1468
2017+AC0-09+AC0-14 00:00:00 +AC0-0600,121523007813,1199
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523007813,1177
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523007813,1412
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523007813,1135
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523007813,780
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523007813,911
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523007813,975
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523007813,1041
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523007813,832
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523007813,1196
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523007813,835
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523007813,1196
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523007813,907
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523007813,815
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523007813,1163
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523007813,1070
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523007813,921
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523007813,1020
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523007813,941
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523007813,592
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523007813,787
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523007813,537
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523007813,1165
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523007813,1380
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523007813,1166
2017+AC0-03+AC0-21 00:00:00 +AC0-0600,121523008603,0
2017+AC0-03+AC0-22 00:00:00 +AC0-0600,121523008603,181
2017+AC0-03+AC0-23 00:00:00 +AC0-0600,121523008603,778
2017+AC0-03+AC0-24 00:00:00 +AC0-0600,121523008603,990
2017+AC0-03+AC0-25 00:00:00 +AC0-0600,121523008603,1651
2017+AC0-03+AC0-26 00:00:00 +AC0-0600,121523008603,1648
2017+AC0-03+AC0-27 00:00:00 +AC0-0600,121523008603,1668
2017+AC0-03+AC0-28 00:00:00 +AC0-0600,121523008603,1601
2017+AC0-03+AC0-29 00:00:00 +AC0-0600,121523008603,1564
2017+AC0-03+AC0-30 00:00:00 +AC0-0600,121523008603,1572
2017+AC0-03+AC0-31 00:00:00 +AC0-0600,121523008603,1653
2017+AC0-04+AC0-01 00:00:00 +AC0-0600,121523008603,1447
2017+AC0-04+AC0-02 00:00:00 +AC0-0600,121523008603,1065
2017+AC0-04+AC0-03 00:00:00 +AC0-0600,121523008603,1566
2017+AC0-04+AC0-04 00:00:00 +AC0-0600,121523008603,1479
2017+AC0-04+AC0-05 00:00:00 +AC0-0600,121523008603,1001
2017+AC0-04+AC0-06 00:00:00 +AC0-0600,121523008603,1212
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523008603,1079
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523008603,857
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523008603,1453
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523008603,1634
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523008603,1721
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523008603,1722
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523008603,1737
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523008603,1215
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523008603,1681
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523008603,1358
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523008603,995
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523008603,1341
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523008603,928
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523008603,988
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523008603,1337
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523008603,1321
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523008603,1404
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523008603,1545
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523008603,1440
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523008603,1156
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523008603,1394
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523008603,1385
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523008603,1508
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523008603,1329
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523008603,1454
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523008603,907
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523008603,1344
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523008603,1174
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523008603,1082
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523008603,1105
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523008603,1211
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523008603,1353
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523008603,1007
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523008603,1295
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523008603,775
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523008603,730
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523008603,987
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523008603,1045
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523008603,1139
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523008603,724
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523008603,982
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523008603,1415
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523008603,1198
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523008603,1400
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523008603,595
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523008603,924
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523008603,1530
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523008603,1340
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523008603,1370
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523008603,757
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523008603,1461
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523008603,970
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523008603,992
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523008603,938
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523008603,1309
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523008603,1259
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523008603,1235
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523008603,817
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523008603,1255
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523008603,1246
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523008603,1440
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523008603,639
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523008603,1114
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523008603,1266
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523008603,1021
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523008603,550
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523008603,1150
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523008603,619
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523008603,1075
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523008603,794
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523008603,1226
2017+AC0-06+AC0-17 00:00:00 +AC0-0600,121523008603,1210
2017+AC0-06+AC0-18 00:00:00 +AC0-0600,121523008603,1025
2017+AC0-06+AC0-19 00:00:00 +AC0-0600,121523008603,1155
2017+AC0-06+AC0-20 00:00:00 +AC0-0600,121523008603,1122
2017+AC0-06+AC0-21 00:00:00 +AC0-0600,121523008603,849
2017+AC0-06+AC0-22 00:00:00 +AC0-0600,121523008603,773
2017+AC0-06+AC0-23 00:00:00 +AC0-0600,121523008603,1694
2017+AC0-06+AC0-24 00:00:00 +AC0-0600,121523008603,1134
2017+AC0-06+AC0-25 00:00:00 +AC0-0600,121523008603,1688
2017+AC0-06+AC0-26 00:00:00 +AC0-0600,121523008603,792
2017+AC0-06+AC0-27 00:00:00 +AC0-0600,121523008603,1047
2017+AC0-06+AC0-28 00:00:00 +AC0-0600,121523008603,1177
2017+AC0-06+AC0-29 00:00:00 +AC0-0600,121523008603,847
2017+AC0-06+AC0-30 00:00:00 +AC0-0600,121523008603,1385
2017+AC0-07+AC0-01 00:00:00 +AC0-0600,121523008603,977
2017+AC0-07+AC0-02 00:00:00 +AC0-0600,121523008603,552
2017+AC0-07+AC0-03 00:00:00 +AC0-0600,121523008603,1369
2017+AC0-07+AC0-04 00:00:00 +AC0-0600,121523008603,952
2017+AC0-07+AC0-05 00:00:00 +AC0-0600,121523008603,944
2017+AC0-07+AC0-06 00:00:00 +AC0-0600,121523008603,1654
2017+AC0-07+AC0-07 00:00:00 +AC0-0600,121523008603,1053
2017+AC0-07+AC0-08 00:00:00 +AC0-0600,121523008603,1333
2017+AC0-07+AC0-09 00:00:00 +AC0-0600,121523008603,660
2017+AC0-07+AC0-10 00:00:00 +AC0-0600,121523008603,804
2017+AC0-07+AC0-11 00:00:00 +AC0-0600,121523008603,865
2017+AC0-07+AC0-12 00:00:00 +AC0-0600,121523008603,868
2017+AC0-07+AC0-13 00:00:00 +AC0-0600,121523008603,1108
2017+AC0-07+AC0-14 00:00:00 +AC0-0600,121523008603,1289
2017+AC0-07+AC0-15 00:00:00 +AC0-0600,121523008603,1499
2017+AC0-07+AC0-16 00:00:00 +AC0-0600,121523008603,1512
2017+AC0-07+AC0-17 00:00:00 +AC0-0600,121523008603,1325
2017+AC0-07+AC0-18 00:00:00 +AC0-0600,121523008603,1028
2017+AC0-07+AC0-19 00:00:00 +AC0-0600,121523008603,780
2017+AC0-07+AC0-20 00:00:00 +AC0-0600,121523008603,1426
2017+AC0-07+AC0-21 00:00:00 +AC0-0600,121523008603,1279
2017+AC0-07+AC0-22 00:00:00 +AC0-0600,121523008603,1512
2017+AC0-07+AC0-23 00:00:00 +AC0-0600,121523008603,1233
2017+AC0-07+AC0-24 00:00:00 +AC0-0600,121523008603,1028
2017+AC0-07+AC0-25 00:00:00 +AC0-0600,121523008603,715
2017+AC0-07+AC0-26 00:00:00 +AC0-0600,121523008603,843
2017+AC0-07+AC0-27 00:00:00 +AC0-0600,121523008603,1396
2017+AC0-07+AC0-28 00:00:00 +AC0-0600,121523008603,1002
2017+AC0-07+AC0-29 00:00:00 +AC0-0600,121523008603,1191
2017+AC0-07+AC0-30 00:00:00 +AC0-0600,121523008603,1258
2017+AC0-07+AC0-31 00:00:00 +AC0-0600,121523008603,1000
2017+AC0-08+AC0-01 00:00:00 +AC0-0600,121523008603,1159
2017+AC0-08+AC0-02 00:00:00 +AC0-0600,121523008603,1589
2017+AC0-08+AC0-03 00:00:00 +AC0-0600,121523008603,1580
2017+AC0-08+AC0-04 00:00:00 +AC0-0600,121523008603,1579
2017+AC0-08+AC0-05 00:00:00 +AC0-0600,121523008603,1387
2017+AC0-08+AC0-06 00:00:00 +AC0-0600,121523008603,1139
2017+AC0-08+AC0-07 00:00:00 +AC0-0600,121523008603,1449
2017+AC0-08+AC0-08 00:00:00 +AC0-0600,121523008603,1228
2017+AC0-08+AC0-09 00:00:00 +AC0-0600,121523008603,893
2017+AC0-08+AC0-10 00:00:00 +AC0-0600,121523008603,1081
2017+AC0-08+AC0-11 00:00:00 +AC0-0600,121523008603,1239
2017+AC0-08+AC0-12 00:00:00 +AC0-0600,121523008603,1113
2017+AC0-08+AC0-13 00:00:00 +AC0-0600,121523008603,1106
2017+AC0-08+AC0-14 00:00:00 +AC0-0600,121523008603,1502
2017+AC0-08+AC0-15 00:00:00 +AC0-0600,121523008603,1410
2017+AC0-08+AC0-16 00:00:00 +AC0-0600,121523008603,1110
2017+AC0-08+AC0-17 00:00:00 +AC0-0600,121523008603,1139
2017+AC0-08+AC0-18 00:00:00 +AC0-0600,121523008603,1268
2017+AC0-08+AC0-19 00:00:00 +AC0-0600,121523008603,1119
2017+AC0-08+AC0-20 00:00:00 +AC0-0600,121523008603,1355
2017+AC0-08+AC0-21 00:00:00 +AC0-0600,121523008603,1333
2017+AC0-08+AC0-22 00:00:00 +AC0-0600,121523008603,1572
2017+AC0-08+AC0-23 00:00:00 +AC0-0600,121523008603,1297
2017+AC0-08+AC0-24 00:00:00 +AC0-0600,121523008603,741
2017+AC0-08+AC0-25 00:00:00 +AC0-0600,121523008603,828
2017+AC0-08+AC0-26 00:00:00 +AC0-0600,121523008603,1366
2017+AC0-08+AC0-27 00:00:00 +AC0-0600,121523008603,1386
2017+AC0-08+AC0-28 00:00:00 +AC0-0600,121523008603,1472
2017+AC0-08+AC0-29 00:00:00 +AC0-0600,121523008603,1143
2017+AC0-08+AC0-30 00:00:00 +AC0-0600,121523008603,1649
2017+AC0-08+AC0-31 00:00:00 +AC0-0600,121523008603,992
2017+AC0-09+AC0-01 00:00:00 +AC0-0600,121523008603,1586
2017+AC0-09+AC0-02 00:00:00 +AC0-0600,121523008603,1403
2017+AC0-09+AC0-03 00:00:00 +AC0-0600,121523008603,1274
2017+AC0-09+AC0-04 00:00:00 +AC0-0600,121523008603,1313
2017+AC0-09+AC0-05 00:00:00 +AC0-0600,121523008603,1239
2017+AC0-09+AC0-06 00:00:00 +AC0-0600,121523008603,1508
2017+AC0-09+AC0-07 00:00:00 +AC0-0600,121523008603,1252
2017+AC0-09+AC0-08 00:00:00 +AC0-0600,121523008603,1188
2017+AC0-09+AC0-09 00:00:00 +AC0-0600,121523008603,873
2017+AC0-09+AC0-10 00:00:00 +AC0-0600,121523008603,597
2017+AC0-09+AC0-11 00:00:00 +AC0-0600,121523008603,873
2017+AC0-09+AC0-12 00:00:00 +AC0-0600,121523008603,1349
2017+AC0-09+AC0-13 00:00:00 +AC0-0600,121523008603,1473
2017+AC0-09+AC0-14 00:00:00 +AC0-0600,121523008603,1202
2017+AC0-09+AC0-15 00:00:00 +AC0-0600,121523008603,1181
2017+AC0-09+AC0-16 00:00:00 +AC0-0600,121523008603,1414
2017+AC0-09+AC0-17 00:00:00 +AC0-0600,121523008603,1138
2017+AC0-09+AC0-18 00:00:00 +AC0-0600,121523008603,780
2017+AC0-09+AC0-19 00:00:00 +AC0-0600,121523008603,913
2017+AC0-09+AC0-20 00:00:00 +AC0-0600,121523008603,978
2017+AC0-09+AC0-21 00:00:00 +AC0-0600,121523008603,1045
2017+AC0-09+AC0-22 00:00:00 +AC0-0600,121523008603,836
2017+AC0-09+AC0-23 00:00:00 +AC0-0600,121523008603,1199
2017+AC0-09+AC0-24 00:00:00 +AC0-0600,121523008603,838
2017+AC0-09+AC0-25 00:00:00 +AC0-0600,121523008603,1201
2017+AC0-09+AC0-26 00:00:00 +AC0-0600,121523008603,909
2017+AC0-09+AC0-27 00:00:00 +AC0-0600,121523008603,814
2017+AC0-09+AC0-28 00:00:00 +AC0-0600,121523008603,1165
2017+AC0-09+AC0-29 00:00:00 +AC0-0600,121523008603,1071
2017+AC0-09+AC0-30 00:00:00 +AC0-0600,121523008603,923
2017+AC0-10+AC0-01 00:00:00 +AC0-0600,121523008603,1019
2017+AC0-10+AC0-02 00:00:00 +AC0-0600,121523008603,940
2017+AC0-10+AC0-03 00:00:00 +AC0-0600,121523008603,593
2017+AC0-10+AC0-04 00:00:00 +AC0-0600,121523008603,788
2017+AC0-10+AC0-05 00:00:00 +AC0-0600,121523008603,538
2017+AC0-10+AC0-06 00:00:00 +AC0-0600,121523008603,1163
2017+AC0-10+AC0-07 00:00:00 +AC0-0600,121523008603,1386
2017+AC0-10+AC0-08 00:00:00 +AC0-0600,121523008603,1169
2017+AC0-03+AC0-22 00:00:00 +AC0-0600,121523005478,0
2017+AC0-03+AC0-23 00:00:00 +AC0-0600,121523005478,0
2017+AC0-03+AC0-24 00:00:00 +AC0-0600,121523005478,1395
2017+AC0-03+AC0-25 00:00:00 +AC0-0600,121523005478,1395
2017+AC0-03+AC0-26 00:00:00 +AC0-0600,121523005478,1395
2017+AC0-03+AC0-27 00:00:00 +AC0-0600,121523005478,1395
2017+AC0-03+AC0-28 00:00:00 +AC0-0600,121523005478,1403
2017+AC0-03+AC0-29 00:00:00 +AC0-0600,121523005478,1403
2017+AC0-03+AC0-30 00:00:00 +AC0-0600,121523005478,1403
2017+AC0-03+AC0-31 00:00:00 +AC0-0600,121523005478,1403
2017+AC0-04+AC0-01 00:00:00 +AC0-0600,121523005478,1403
2017+AC0-04+AC0-02 00:00:00 +AC0-0600,121523005478,1403
2017+AC0-04+AC0-03 00:00:00 +AC0-0600,121523005478,1519
2017+AC0-04+AC0-04 00:00:00 +AC0-0600,121523005478,1483
2017+AC0-04+AC0-05 00:00:00 +AC0-0600,121523005478,990
2017+AC0-04+AC0-06 00:00:00 +AC0-0600,121523005478,1229
2017+AC0-04+AC0-07 00:00:00 +AC0-0600,121523005478,1087
2017+AC0-04+AC0-08 00:00:00 +AC0-0600,121523005478,854
2017+AC0-04+AC0-09 00:00:00 +AC0-0600,121523005478,1451
2017+AC0-04+AC0-10 00:00:00 +AC0-0600,121523005478,1630
2017+AC0-04+AC0-11 00:00:00 +AC0-0600,121523005478,1714
2017+AC0-04+AC0-12 00:00:00 +AC0-0600,121523005478,1699
2017+AC0-04+AC0-13 00:00:00 +AC0-0600,121523005478,1726
2017+AC0-04+AC0-14 00:00:00 +AC0-0600,121523005478,1211
2017+AC0-04+AC0-15 00:00:00 +AC0-0600,121523005478,1650
2017+AC0-04+AC0-16 00:00:00 +AC0-0600,121523005478,1357
2017+AC0-04+AC0-17 00:00:00 +AC0-0600,121523005478,989
2017+AC0-04+AC0-18 00:00:00 +AC0-0600,121523005478,1319
2017+AC0-04+AC0-19 00:00:00 +AC0-0600,121523005478,899
2017+AC0-04+AC0-20 00:00:00 +AC0-0600,121523005478,971
2017+AC0-04+AC0-21 00:00:00 +AC0-0600,121523005478,1309
2017+AC0-04+AC0-22 00:00:00 +AC0-0600,121523005478,1292
2017+AC0-04+AC0-23 00:00:00 +AC0-0600,121523005478,1370
2017+AC0-04+AC0-24 00:00:00 +AC0-0600,121523005478,1502
2017+AC0-04+AC0-25 00:00:00 +AC0-0600,121523005478,1404
2017+AC0-04+AC0-26 00:00:00 +AC0-0600,121523005478,1115
2017+AC0-04+AC0-27 00:00:00 +AC0-0600,121523005478,1371
2017+AC0-04+AC0-28 00:00:00 +AC0-0600,121523005478,1355
2017+AC0-04+AC0-29 00:00:00 +AC0-0600,121523005478,1482
2017+AC0-04+AC0-30 00:00:00 +AC0-0600,121523005478,1306
2017+AC0-05+AC0-01 00:00:00 +AC0-0600,121523005478,1399
2017+AC0-05+AC0-02 00:00:00 +AC0-0600,121523005478,886
2017+AC0-05+AC0-03 00:00:00 +AC0-0600,121523005478,1279
2017+AC0-05+AC0-04 00:00:00 +AC0-0600,121523005478,1115
2017+AC0-05+AC0-05 00:00:00 +AC0-0600,121523005478,1050
2017+AC0-05+AC0-06 00:00:00 +AC0-0600,121523005478,1083
2017+AC0-05+AC0-07 00:00:00 +AC0-0600,121523005478,1181
2017+AC0-05+AC0-08 00:00:00 +AC0-0600,121523005478,1325
2017+AC0-05+AC0-09 00:00:00 +AC0-0600,121523005478,927
2017+AC0-05+AC0-10 00:00:00 +AC0-0600,121523005478,1231
2017+AC0-05+AC0-11 00:00:00 +AC0-0600,121523005478,769
2017+AC0-05+AC0-12 00:00:00 +AC0-0600,121523005478,713
2017+AC0-05+AC0-13 00:00:00 +AC0-0600,121523005478,952
2017+AC0-05+AC0-14 00:00:00 +AC0-0600,121523005478,982
2017+AC0-05+AC0-15 00:00:00 +AC0-0600,121523005478,1068
2017+AC0-05+AC0-16 00:00:00 +AC0-0600,121523005478,690
2017+AC0-05+AC0-17 00:00:00 +AC0-0600,121523005478,939
2017+AC0-05+AC0-18 00:00:00 +AC0-0600,121523005478,1332
2017+AC0-05+AC0-19 00:00:00 +AC0-0600,121523005478,1125
2017+AC0-05+AC0-20 00:00:00 +AC0-0600,121523005478,1333
2017+AC0-05+AC0-21 00:00:00 +AC0-0600,121523005478,579
2017+AC0-05+AC0-22 00:00:00 +AC0-0600,121523005478,874
2017+AC0-05+AC0-23 00:00:00 +AC0-0600,121523005478,1443
2017+AC0-05+AC0-24 00:00:00 +AC0-0600,121523005478,1276
2017+AC0-05+AC0-25 00:00:00 +AC0-0600,121523005478,1317
2017+AC0-05+AC0-26 00:00:00 +AC0-0600,121523005478,745
2017+AC0-05+AC0-27 00:00:00 +AC0-0600,121523005478,1383
2017+AC0-05+AC0-28 00:00:00 +AC0-0600,121523005478,960
2017+AC0-05+AC0-29 00:00:00 +AC0-0600,121523005478,957
2017+AC0-05+AC0-30 00:00:00 +AC0-0600,121523005478,914
2017+AC0-05+AC0-31 00:00:00 +AC0-0600,121523005478,1249
2017+AC0-06+AC0-01 00:00:00 +AC0-0600,121523005478,1226
2017+AC0-06+AC0-02 00:00:00 +AC0-0600,121523005478,1169
2017+AC0-06+AC0-03 00:00:00 +AC0-0600,121523005478,784
2017+AC0-06+AC0-04 00:00:00 +AC0-0600,121523005478,1209
2017+AC0-06+AC0-05 00:00:00 +AC0-0600,121523005478,1201
2017+AC0-06+AC0-06 00:00:00 +AC0-0600,121523005478,1342
2017+AC0-06+AC0-07 00:00:00 +AC0-0600,121523005478,596
2017+AC0-06+AC0-08 00:00:00 +AC0-0600,121523005478,1025
2017+AC0-06+AC0-09 00:00:00 +AC0-0600,121523005478,1210
2017+AC0-06+AC0-10 00:00:00 +AC0-0600,121523005478,984
2017+AC0-06+AC0-11 00:00:00 +AC0-0600,121523005478,544
2017+AC0-06+AC0-12 00:00:00 +AC0-0600,121523005478,1107
2017+AC0-06+AC0-13 00:00:00 +AC0-0600,121523005478,617
2017+AC0-06+AC0-14 00:00:00 +AC0-0600,121523005478,988
2017+AC0-06+AC0-15 00:00:00 +AC0-0600,121523005478,757
2017+AC0-06+AC0-16 00:00:00 +AC0-0600,121523005478,1129
